longitude,latitude,m_age,total_rooms,total_bedrooms,population,households,median_income,median_house_val,y
-122.01,36.98,47,1250,249,607,234,4.0417,265300,NEAR OCEAN
-122.02,36.99,30,2156,487,1023,458,2.7875,245000,NEAR OCEAN
-122.02,36.98,21,1484,394,984,380,2.1734,187500,NEAR OCEAN
-122.02,36.98,44,1153,238,657,219,3.2368,212500,NEAR OCEAN
-122.04,36.98,35,2155,355,866,335,5.6188,404700,NEAR OCEAN
-122.04,36.98,33,797,125,385,133,6.7974,367600,NEAR OCEAN
-122.04,36.97,30,2695,424,1098,420,5.3972,362300,NEAR OCEAN
-122.06,37,14,1547,374,4731,348,2.4732,131300,NEAR OCEAN
-122.05,36.97,20,2428,473,1145,454,3.6797,263800,NEAR OCEAN
-122.05,36.97,16,3363,611,1603,556,4.2542,294100,NEAR OCEAN
-122.06,36.98,15,3385,669,1571,615,4.2254,320900,NEAR OCEAN
-122.04,36.98,51,1076,206,495,201,2.9286,258300,NEAR OCEAN
-122.04,36.97,45,1302,245,621,258,5.1806,266400,NEAR OCEAN
-122.04,36.97,52,1901,335,955,301,3.8259,253100,NEAR OCEAN
-122.04,36.97,49,792,136,331,137,5.2128,238600,NEAR OCEAN
-122.04,36.96,44,1294,269,645,259,3.2437,223900,NEAR OCEAN
-122.03,36.98,37,2817,716,1341,662,2.1553,255400,NEAR OCEAN
-122.01,36.98,47,2403,517,1144,455,2.5954,229400,NEAR OCEAN
-122.02,36.98,35,1053,263,552,237,2.7125,217500,NEAR OCEAN
-122.02,36.98,21,607,155,226,136,1.9063,166700,NEAR OCEAN
-122.02,36.97,29,2568,747,1743,659,1.9286,195300,NEAR OCEAN
-122.01,36.97,43,2162,509,1208,464,2.5417,260900,NEAR OCEAN
-122.01,36.97,52,920,202,525,264,2.9444,232800,NEAR OCEAN
-122.01,36.97,35,1605,392,743,382,2.5368,240000,NEAR OCEAN
-122,36.98,20,2502,454,981,399,4.3,275000,NEAR OCEAN
-122.01,36.98,27,2820,730,1511,745,2.589,242400,NEAR OCEAN
-122,36.97,30,1029,242,753,249,3.1205,240500,NEAR OCEAN
-122,36.93,51,1616,374,608,302,3.1932,400000,NEAR OCEAN
-122.01,36.95,52,1217,325,508,237,2.0547,326700,NEAR OCEAN
-122.03,36.97,51,924,232,488,228,2.1964,234400,NEAR OCEAN
-122.03,36.97,36,337,69,223,68,3.2404,225000,NEAR OCEAN
-122.03,36.97,52,403,72,200,73,1.6923,262500,NEAR OCEAN
-122.04,36.97,40,1193,227,570,204,4.4659,237500,NEAR OCEAN
-122.03,36.96,18,2677,785,1391,656,2.5067,232600,NEAR OCEAN
-122.02,36.97,44,594,169,325,139,1.1552,250000,NEAR OCEAN
-122.02,36.97,39,2124,661,1365,606,1.6642,281300,NEAR OCEAN
-122.02,36.96,52,775,305,1054,305,2.0172,112500,NEAR OCEAN
-122.03,36.96,40,584,126,316,139,3.5938,243500,NEAR OCEAN
-122.03,36.96,28,1607,421,926,385,2.425,216100,NEAR OCEAN
-122.04,36.96,32,1438,306,802,293,4.1964,202000,NEAR OCEAN
-122.04,36.96,42,538,107,200,104,2.1667,196400,NEAR OCEAN
-122.04,36.96,42,1149,264,703,232,2.5865,206400,NEAR OCEAN
-122.03,36.96,32,2182,406,1122,370,3.52,284200,NEAR OCEAN
-122.04,36.95,36,1862,364,1080,364,4.4567,263800,NEAR OCEAN
-122.01,36.91,19,691,191,324,167,3.1312,388500,NEAR OCEAN
-122.05,36.96,30,971,185,644,173,4.2045,226500,NEAR OCEAN
-122.06,36.96,52,65,17,24,10,4.5,258300,NEAR OCEAN
-122.05,36.87,18,2232,440,1091,458,3.8269,276000,NEAR OCEAN
-122.04,36.95,27,1987,374,961,343,3.9667,265800,NEAR OCEAN
-122.04,37,52,3365,644,796,333,2.9712,116600,NEAR OCEAN
-122.25,37.08,20,1201,282,601,234,2.5556,177500,NEAR OCEAN
-122.14,37.08,18,2420,439,1278,416,5.2101,334000,NEAR OCEAN
-122.11,37.05,18,3337,549,1449,519,5.1412,315800,NEAR OCEAN
-122.13,36.97,27,991,194,543,155,4.7188,350000,NEAR OCEAN
-122.07,37.13,26,1127,199,543,199,4.9792,240000,NEAR OCEAN
-122.09,37.09,46,695,136,408,148,3.9408,222600,NEAR OCEAN
-122.09,37.11,32,2637,489,1031,410,3.6474,231600,NEAR OCEAN
-122.12,37.09,36,1397,289,661,243,4.125,239600,NEAR OCEAN
-122.09,37.07,33,3581,734,1780,663,4.3429,214300,NEAR OCEAN
-122.08,37.08,35,1541,297,791,277,4.425,204800,NEAR OCEAN
-122.16,37.17,35,6422,1380,2755,1064,5.0165,202300,NEAR OCEAN
-122.12,37.12,51,2419,485,1078,435,2.7933,206900,NEAR OCEAN
-122.18,37.15,17,1457,289,591,235,5.5785,284100,NEAR OCEAN
-122.12,37.16,32,1602,317,752,275,5.1664,185100,NEAR OCEAN
-122.1,37.19,18,808,136,420,145,7.1831,273300,NEAR OCEAN
-122.08,37.15,23,506,96,264,89,7.1366,273900,NEAR OCEAN
-122.11,37.11,46,1993,404,850,327,5.208,206800,NEAR OCEAN
-122.11,37.14,29,3201,640,1722,570,4.4597,204100,NEAR OCEAN
-122.13,37.15,39,2854,613,1338,518,3.9423,180300,NEAR OCEAN
-122.04,37.12,30,1427,311,686,251,4.0781,154500,NEAR OCEAN
-122.02,37.11,36,2066,401,942,344,5.2417,196400,NEAR OCEAN
-122.05,37.11,39,1065,248,497,208,4.5972,146300,NEAR OCEAN
-122.07,37.08,21,5639,894,2670,871,6.0809,270000,NEAR OCEAN
-122.05,37.05,41,2422,502,915,366,4.1679,201300,NEAR OCEAN
-122.07,37.06,31,1634,370,939,332,3.8625,232300,NEAR OCEAN
-122.08,37.04,34,2800,577,1353,512,4.1161,220900,NEAR OCEAN
-122.08,37.03,36,4682,899,2143,832,4.5096,203700,NEAR OCEAN
-122.04,37.04,17,4977,994,1987,947,3.8854,312300,NEAR OCEAN
-122.03,37.03,21,4650,733,2014,704,5.6233,322000,NEAR OCEAN
-122.02,37.01,20,1005,138,345,129,10.0968,500001,NEAR OCEAN
-122.03,37,30,2077,342,816,328,5.2078,440500,NEAR OCEAN
-122.04,37.08,20,467,95,229,86,4.8,261500,NEAR OCEAN
-122.02,37.09,35,1818,368,682,254,4.8611,240000,NEAR OCEAN
-122.03,37.05,12,2010,422,784,407,3.9728,190900,NEAR OCEAN
-122.01,37.06,19,4113,767,2006,732,5.1121,308100,NEAR OCEAN
-122,37.08,17,4154,739,2149,693,5.5919,373400,NEAR OCEAN
-121.96,37.03,17,1343,203,511,185,4.625,386400,NEAR OCEAN
-121.96,37.06,16,1321,224,650,206,6.3258,390000,NEAR OCEAN
-121.99,37.05,19,2023,392,955,328,5.2486,353000,NEAR OCEAN
-122,37.06,20,2403,376,1149,369,6.0621,304400,NEAR OCEAN
-122.01,37.03,21,5904,956,2616,916,5.9039,355300,NEAR OCEAN
-121.97,37.01,21,2073,357,1044,351,4.5682,371600,NEAR OCEAN
-121.98,36.99,14,6787,1454,3416,1357,3.5943,262400,NEAR OCEAN
-121.97,37,25,990,166,522,185,4.8269,272900,NEAR OCEAN
-121.98,36.98,29,2681,632,1652,620,3.075,215800,NEAR OCEAN
-121.99,36.99,16,1592,369,1039,351,3.6364,207000,NEAR OCEAN
-121.99,36.98,25,2113,422,1365,439,4.6484,234600,NEAR OCEAN
-121.99,36.98,19,5613,1321,3018,1268,3.1914,215600,NEAR OCEAN
-121.98,36.97,21,3349,737,1952,718,3.7273,251900,NEAR OCEAN
-121.98,36.96,20,3495,818,2186,772,3.1167,258300,NEAR OCEAN
-121.99,36.97,15,3044,786,1306,693,2.1771,213200,NEAR OCEAN
-122,36.97,39,2702,646,1136,491,2.8941,256700,NEAR OCEAN
-121.99,36.96,42,1275,272,451,200,4.7321,422400,NEAR OCEAN
-121.99,36.96,16,875,201,300,157,2.625,377300,NEAR OCEAN
-121.96,36.88,37,2846,553,939,433,4.7468,294400,NEAR OCEAN
-121.97,36.97,24,3665,870,1954,833,2.8036,228500,NEAR OCEAN
-121.97,36.96,27,4001,999,1808,945,2.561,234600,NEAR OCEAN
-121.98,36.96,31,3209,723,1489,692,3.6619,245100,NEAR OCEAN
-121.96,36.98,16,4907,1117,2265,1048,2.6757,229200,NEAR OCEAN
-121.97,36.98,17,2813,497,1337,477,3.7083,252400,NEAR OCEAN
-121.97,36.97,15,2849,668,1546,582,2.7587,228600,NEAR OCEAN
-121.96,36.97,23,4324,1034,1844,875,3.0777,263800,NEAR OCEAN
-121.94,36.98,24,3010,562,1360,504,4.2006,290700,NEAR OCEAN
-121.94,36.98,21,3520,831,1486,753,3.0905,264300,NEAR OCEAN
-121.95,36.98,34,3745,958,1622,802,3.1546,261200,NEAR OCEAN
-121.94,36.97,31,1738,422,746,355,2.5172,330800,NEAR OCEAN
-121.93,36.99,19,6356,1100,2954,1070,4.7325,283500,NEAR OCEAN
-121.94,37,32,2210,426,1082,396,4.1587,315200,NEAR OCEAN
-121.96,37,20,3847,727,1725,737,3.3447,305200,NEAR OCEAN
-121.96,36.99,23,3209,748,1423,666,2.7375,238000,NEAR OCEAN
-121.94,36.99,11,4571,924,2004,847,4.2898,221700,NEAR OCEAN
-121.91,36.99,23,5675,964,2197,880,4.8693,322300,NEAR OCEAN
-121.91,36.98,16,1957,408,865,369,2.6875,233300,NEAR OCEAN
-121.88,36.98,21,4117,752,2001,763,4.8953,289500,NEAR OCEAN
-121.91,36.97,19,4920,1092,1807,922,3.5112,231900,NEAR OCEAN
-121.92,36.95,29,3457,699,1327,563,3.6597,252300,NEAR OCEAN
-121.88,36.96,18,4910,817,1971,773,5.8325,308800,NEAR OCEAN
-121.9,36.97,21,3707,751,1420,608,4.4485,295200,NEAR OCEAN
-121.88,36.96,18,6355,1100,2304,972,6.0281,321100,NEAR OCEAN
-121.9,36.93,22,7281,1233,1849,832,5.3276,335500,NEAR OCEAN
-121.87,36.95,7,3703,679,1375,608,4.9219,368400,NEAR OCEAN
-121.84,36.94,29,4921,967,2319,823,4.9517,307900,NEAR OCEAN
-121.89,36.89,18,2774,492,1283,353,5.368,352000,NEAR OCEAN
-121.91,36.85,22,2442,624,1301,290,3.1563,300000,NEAR OCEAN
-121.82,36.86,17,1573,272,142,55,2.1719,420000,NEAR OCEAN
-122.22,38.12,15,14125,2344,6456,2147,5.1014,179500,NEAR BAY
-122.19,38.13,5,7854,1446,4361,1395,4.9504,214800,NEAR BAY
-122.21,38.11,31,2766,604,1441,552,3.1768,131000,NEAR BAY
-122.21,38.11,35,2122,400,1189,408,3.0962,124600,NEAR BAY
-122.21,38.1,36,3018,557,1445,556,3.8029,129900,NEAR BAY
-122.22,38.11,43,1939,353,968,392,3.1848,112700,NEAR BAY
-122.22,38.1,38,931,181,566,207,3.0221,93300,NEAR BAY
-122.22,38.1,40,2549,478,1275,494,2.9469,111600,NEAR BAY
-122.22,38.1,44,2256,451,1057,426,3.1204,110800,NEAR BAY
-122.22,38.1,44,3013,563,1353,512,3.4559,111900,NEAR BAY
-122.22,38.09,47,2161,440,966,360,2.2734,88700,NEAR BAY
-122.21,38.09,37,4368,779,2083,741,3.8667,127000,NEAR BAY
-122.2,38.09,18,6860,1079,3205,1058,5.2957,171900,NEAR BAY
-122.22,38.08,37,2811,,1574,516,3.1053,96700,NEAR BAY
-122.22,38.08,37,4590,857,2920,832,3.436,94800,NEAR BAY
-122.22,38.07,4,15654,2394,7025,2168,5.8171,225200,NEAR BAY
-122.25,38.09,48,833,188,652,165,2.2417,87900,NEAR BAY
-122.23,38.09,26,4397,997,2539,965,2.4875,90000,NEAR BAY
-122.24,38.07,13,5451,1194,2957,1081,2.6098,162500,NEAR BAY
-122.26,38.1,24,1213,395,699,386,1.3007,94600,NEAR BAY
-122.26,38.1,30,3317,1058,1794,990,1.1835,133300,NEAR BAY
-122.25,38.1,52,248,86,173,69,2.3,109400,NEAR BAY
-122.25,38.1,52,1780,373,824,317,2.75,109900,NEAR BAY
-122.25,38.1,52,2315,556,1113,486,2.5042,147900,NEAR BAY
-122.25,38.1,52,1591,372,817,357,2.1411,97200,NEAR BAY
-122.23,38.1,46,4143,895,2240,847,2.4201,92800,NEAR BAY
-122.24,38.1,49,1851,356,849,307,2.9432,103500,NEAR BAY
-122.24,38.11,52,2050,492,1277,463,3.0507,107300,NEAR BAY
-122.24,38.11,42,1743,388,889,341,2.3241,99200,NEAR BAY
-122.23,38.1,47,1303,278,694,269,2.5969,92800,NEAR BAY
-122.23,38.12,49,2715,435,1006,429,4.2308,145800,NEAR BAY
-122.23,38.11,47,3007,524,1152,486,4,141500,NEAR BAY
-122.24,38.11,52,2111,310,772,323,4.775,148200,NEAR BAY
-122.23,38.13,29,5154,1084,2459,1019,3.2664,142900,NEAR BAY
-122.24,38.13,37,3223,564,1325,539,4.0938,126900,NEAR BAY
-122.24,38.12,39,2967,500,1243,523,4.2902,152400,NEAR BAY
-122.24,38.12,42,1625,255,578,243,4.0114,166900,NEAR BAY
-122.25,38.12,47,1339,298,794,286,2.5865,109800,NEAR BAY
-122.25,38.11,49,2365,504,1131,458,2.6133,103100,NEAR BAY
-122.25,38.11,52,2846,705,1519,620,2.1976,97900,NEAR BAY
-122.26,38.11,52,793,216,505,194,1.9667,93800,NEAR BAY
-122.26,38.11,52,1560,353,670,287,1.7411,98400,NEAR BAY
-122.26,38.11,52,2573,639,1238,529,2.6708,109700,NEAR BAY
-122.26,38.12,28,3102,734,1623,639,3.1025,103700,NEAR BAY
-122.27,38.12,45,4423,1001,2109,874,2.6937,111800,NEAR BAY
-122.27,38.12,42,5266,1167,3124,1025,2.7375,120000,NEAR BAY
-122.26,38.15,26,3699,671,2388,699,4.0515,121900,NEAR BAY
-122.26,38.14,34,963,159,392,176,4.0156,134700,NEAR BAY
-122.26,38.15,16,3921,727,2830,680,4.5053,123700,NEAR BAY
-122.32,38.12,12,5382,928,3928,921,5.3785,150600,NEAR BAY
-122.26,38.13,28,3072,790,1375,705,1.6368,91200,NEAR BAY
-122.24,38.14,15,8479,1759,5008,1646,3.724,131600,NEAR BAY
-122.24,38.15,10,6817,1188,4163,1135,4.4529,144100,NEAR BAY
-122.25,38.15,24,2917,543,1878,531,3.7014,123600,NEAR BAY
-122.22,38.15,7,5129,,2824,738,5.5138,171100,NEAR BAY
-122.23,38.15,33,1253,238,753,236,1.756,86400,NEAR BAY
-122.23,38.14,36,1412,260,792,268,2.3056,90400,NEAR BAY
-122.15,38.04,14,2804,587,1083,573,2.6466,168500,NEAR BAY
-122.16,38.05,52,1888,457,830,408,3.1373,185100,NEAR BAY
-122.16,38.05,34,2434,428,926,423,4.6776,208300,NEAR BAY
-122.19,38.07,20,3000,525,1207,491,4.6406,217500,NEAR BAY
-122.18,38.07,10,4976,849,2089,803,5.3288,201800,NEAR BAY
-122.17,38.07,15,2125,278,857,272,6.4599,219700,NEAR BAY
-122.16,38.07,14,6360,1236,2876,1127,4.5321,190300,NEAR BAY
-122.17,38.06,16,3515,626,1764,626,4.4397,187100,NEAR BAY
-122.15,38.06,10,3008,532,1381,522,5.3661,195800,NEAR BAY
-122.17,38.08,7,18392,2782,8276,2742,6.4232,229200,NEAR BAY
-122.2,38.1,5,9567,1729,4620,1580,4.4821,210000,NEAR BAY
-122.19,38.09,8,614,118,278,115,6.3735,166300,NEAR BAY
-122.14,38.05,27,3794,772,1756,724,3.2891,150600,NEAR BAY
-122.14,38.07,31,3401,616,1750,602,4.6761,143100,NEAR BAY
-122.11,38.09,11,673,145,318,137,2.3929,122500,NEAR BAY
-122.13,38.26,40,1538,255,669,263,3.3281,170200,NEAR BAY
-122.15,38.29,17,1625,239,703,224,6.5891,328800,NEAR BAY
-122.18,38.29,18,1953,265,658,270,8.0113,393000,NEAR BAY
-122.18,38.23,21,2475,341,812,308,7.2589,320400,NEAR BAY
-122.14,38.16,4,3273,495,1497,454,5.3345,176100,NEAR BAY
-122.18,38.17,7,4093,651,2228,646,5.2523,161300,NEAR BAY
-122.1,38.24,13,7367,1042,3193,983,5.3102,195000,NEAR BAY
-122.42,38.27,25,3282,566,1244,483,4.5313,308400,NEAR BAY
-122.49,38.22,33,1486,290,781,274,3.5647,251800,NEAR BAY
-122.41,38.16,37,1549,,863,275,2.7457,254700,NEAR BAY
-122.45,38.3,24,1946,400,718,380,3.5507,257900,NEAR BAY
-122.42,38.31,18,1479,246,550,217,4.7356,333300,NEAR BAY
-122.46,38.29,21,2423,560,1098,503,2.364,173300,NEAR BAY
-122.46,38.29,35,1762,350,686,339,3.5982,271700,NEAR BAY
-122.45,38.28,20,3306,503,1374,460,5.7984,297600,NEAR BAY
-122.47,38.29,14,3732,846,1277,775,2.5658,208000,NEAR BAY
-122.45,38.27,25,5024,881,1994,838,4.2237,262300,NEAR BAY
-122.49,38.27,8,5092,988,1657,936,3.5625,213200,NEAR BAY
-122.51,38.17,8,5875,1115,2808,1029,3.6392,246300,NEAR BAY
-123.04,38.49,30,3977,930,1387,582,2.6161,132500,NEAR OCEAN
-123.02,38.46,52,2154,499,524,259,2.0556,120000,NEAR OCEAN
-123.01,38.48,37,1179,282,354,176,1.3712,118300,NEAR OCEAN
-123,38.51,33,1565,390,759,311,2.6726,153100,NEAR OCEAN
-123.49,38.7,9,5409,1019,594,327,3.3125,295400,NEAR OCEAN
-123.24,38.7,38,1460,311,569,176,2.7171,131300,NEAR OCEAN
-123.25,38.54,27,3658,764,1278,518,3.3536,157500,NEAR OCEAN
-123.08,38.38,28,3297,676,923,373,3.9167,232600,NEAR OCEAN
-123.07,38.46,31,855,217,280,139,2.3611,112500,NEAR OCEAN
-123.02,38.36,16,1496,298,778,284,3.8589,268800,NEAR OCEAN
-123,38.33,8,3223,637,851,418,5.6445,364800,NEAR OCEAN
-119.31,34.41,22,2612,494,1361,439,4.1319,245000,NEAR OCEAN
-119.31,34.38,23,282,69,130,57,2.4375,225000,NEAR OCEAN
-119.29,34.37,41,1408,311,793,264,2.5441,161200,NEAR OCEAN
-119.34,34.39,27,669,131,314,106,2.4659,231300,NEAR OCEAN
-119.31,34.44,5,403,48,208,54,12.632,500001,NEAR OCEAN
-119.29,34.44,34,4314,878,2361,831,3.2279,243100,NEAR OCEAN
-119.28,34.42,23,4763,828,2198,771,4.8105,313000,NEAR OCEAN
-119.3,34.42,18,5591,1042,2860,1026,3.5822,219900,NEAR OCEAN
-119.29,34.4,22,3891,657,1727,581,4.2656,241400,NEAR OCEAN
-119.3,34.39,35,3079,579,1807,589,4.69,199300,NEAR OCEAN
-119.17,34.29,28,731,155,285,162,3.2917,225000,NEAR OCEAN
-119.17,34.29,18,3932,724,1896,680,5.2953,279400,NEAR OCEAN
-119.17,34.31,21,259,38,142,45,5.2681,500001,NEAR OCEAN
-119.15,34.3,21,2475,502,1269,505,2.98,259200,NEAR OCEAN
-119.19,34.28,28,3231,524,1665,540,4.8583,224200,NEAR OCEAN
-119.18,34.28,17,4526,717,2088,655,5.6885,268200,NEAR OCEAN
-119.19,34.3,25,2197,320,934,330,6.311,283200,NEAR OCEAN
-119.22,34.34,29,3128,672,1815,648,2.9821,175700,NEAR OCEAN
-119.39,34.32,19,3238,629,1195,443,4.8472,500001,NEAR OCEAN
-119.32,34.35,16,52,16,51,15,2.475,225000,NEAR OCEAN
-119.16,34.28,30,413,98,400,112,4,219200,NEAR OCEAN
-119.16,34.28,11,5330,1056,2801,1028,4.763,232700,NEAR OCEAN
-119.16,34.27,24,1824,331,1049,320,5.9181,221100,NEAR OCEAN
-119.14,34.28,31,790,241,1095,222,2.25,75000,NEAR OCEAN
-119.18,34.27,6,2307,386,910,364,5.215,279500,NEAR OCEAN
-119.17,34.27,24,4165,646,2194,658,6.0661,234800,NEAR OCEAN
-119.17,34.27,18,8010,1539,3982,1483,4.0905,236500,NEAR OCEAN
-119.17,34.26,10,3654,541,1638,551,6.1885,267300,NEAR OCEAN
-119.22,34.27,11,4695,955,2065,982,3.2158,223600,NEAR OCEAN
-119.21,34.26,31,224,88,326,88,2.375,55000,NEAR OCEAN
-119.21,34.26,10,3150,781,1582,653,4.2448,157300,NEAR OCEAN
-119.22,34.26,16,2596,625,1403,562,3.4018,145200,NEAR OCEAN
-119.2,34.27,8,4942,1173,3012,1033,3.445,203400,NEAR OCEAN
-119.21,34.26,23,2887,540,1508,518,3.3452,217600,NEAR OCEAN
-119.2,34.26,13,3009,588,1439,607,4.1845,199500,NEAR OCEAN
-119.19,34.26,16,5018,853,2524,830,5.1752,218000,NEAR OCEAN
-119.18,34.26,22,2334,359,1298,363,5.5275,228900,NEAR OCEAN
-119.19,34.25,12,232,37,79,35,4.1667,214600,NEAR OCEAN
-119.21,34.26,26,2406,411,1313,391,4.9079,234100,NEAR OCEAN
-119.2,34.26,25,2203,367,1194,377,5.4087,223200,NEAR OCEAN
-119.2,34.25,18,3208,643,1973,614,3.8162,235000,NEAR OCEAN
-119.2,34.25,25,195,59,140,43,3.8889,187500,NEAR OCEAN
-119.2,34.28,22,2362,601,1127,499,3.4006,219400,NEAR OCEAN
-119.22,34.27,30,1937,295,695,313,5.0679,234300,NEAR OCEAN
-119.23,34.27,22,3536,615,1650,612,4.2381,229300,NEAR OCEAN
-119.21,34.31,22,7548,1038,2855,1008,6.729,409300,NEAR OCEAN
-119.21,34.28,27,2219,312,937,315,5.7601,281100,NEAR OCEAN
-119.23,34.3,18,1713,244,690,239,6.9483,404300,NEAR OCEAN
-119.23,34.28,24,4260,691,1581,607,5.5048,303600,NEAR OCEAN
-119.22,34.28,24,2212,332,899,331,5.533,299700,NEAR OCEAN
-119.22,34.28,33,2467,377,1052,363,4.7333,257500,NEAR OCEAN
-119.25,34.28,36,1530,341,703,317,3.5819,231900,NEAR OCEAN
-119.26,34.28,41,2822,564,1288,541,3.0799,254100,NEAR OCEAN
-119.25,34.3,34,1189,220,445,203,4.8824,396400,NEAR OCEAN
-119.25,34.28,36,2232,373,951,368,5.2261,303200,NEAR OCEAN
-119.24,34.28,41,1280,240,608,252,4.4038,229100,NEAR OCEAN
-119.26,34.28,41,1835,311,683,308,4.8977,358200,NEAR OCEAN
-119.27,34.28,52,2239,420,941,397,4.125,349000,NEAR OCEAN
-119.27,34.29,32,2274,406,982,393,5.3254,385200,NEAR OCEAN
-119.29,34.29,33,3854,982,1835,894,3.5294,323900,NEAR OCEAN
-119.29,34.3,24,7637,1705,4647,1623,3.5385,186800,NEAR OCEAN
-119.3,34.29,41,1445,410,1052,388,2.6333,170800,NEAR OCEAN
-119.3,34.29,50,3128,825,2535,783,2.3669,165300,NEAR OCEAN
-119.3,34.29,26,3665,932,2775,870,1.9286,160500,NEAR OCEAN
-119.29,34.31,25,1092,190,702,215,3.9063,192700,NEAR OCEAN
-119.29,34.28,38,2387,748,1537,741,2.3147,192500,NEAR OCEAN
-119.3,34.27,17,1527,503,688,423,1.6007,187500,NEAR OCEAN
-119.29,34.26,32,3295,764,1344,600,3.6007,395500,NEAR OCEAN
-119.27,34.26,23,3578,753,1455,649,4.1898,359100,NEAR OCEAN
-119.29,34.23,22,2486,608,709,523,2.9018,275000,NEAR OCEAN
-119.29,34.24,27,4742,775,1682,696,6.194,500001,NEAR OCEAN
-119.27,34.27,44,1312,279,668,278,4.09,203800,NEAR OCEAN
-119.27,34.28,50,1710,412,915,380,3.1757,206300,NEAR OCEAN
-119.27,34.27,52,459,112,276,107,2.375,198400,NEAR OCEAN
-119.27,34.27,52,1577,343,836,335,3.5893,206600,NEAR OCEAN
-119.28,34.27,43,403,77,156,85,4.6667,384600,NEAR OCEAN
-119.28,34.27,44,706,176,399,149,3.0089,166700,NEAR OCEAN
-119.25,34.27,46,679,159,382,143,3.5,221200,NEAR OCEAN
-119.24,34.27,32,4071,888,1900,874,3.2792,220500,NEAR OCEAN
-119.23,34.27,29,3298,804,1509,711,3.8125,244500,NEAR OCEAN
-119.25,34.26,30,2948,827,1635,750,2.67,214900,NEAR OCEAN
-119.25,34.27,35,2532,407,1338,422,4.7727,219000,NEAR OCEAN
-119.26,34.27,36,1972,382,1029,411,3.7337,209000,NEAR OCEAN
-119.26,34.27,40,2528,572,1318,549,3.6413,212700,NEAR OCEAN
-119.26,34.27,42,918,204,394,204,4.0069,214300,NEAR OCEAN
-119.23,34.25,28,26,3,29,9,8,275000,NEAR OCEAN
-119.25,34.21,12,15201,2418,7132,2251,5.6756,301800,NEAR OCEAN
-119.18,34.24,17,629,221,514,186,3.2847,112500,NEAR OCEAN
-119.18,34.23,16,4609,1220,2147,1007,3.375,218800,NEAR OCEAN
-119.19,34.22,26,3175,736,2460,775,3.125,219900,NEAR OCEAN
-119.19,34.23,17,3889,748,2415,739,4.5,234300,NEAR OCEAN
-119.18,34.22,15,4615,1008,2549,973,3.9063,198700,NEAR OCEAN
-119.17,34.22,29,4188,816,2783,790,4.1949,197100,NEAR OCEAN
-119.17,34.21,33,1039,256,1432,272,3.1103,143500,NEAR OCEAN
-119.16,34.2,35,2183,636,3504,623,1.9704,160300,NEAR OCEAN
-119.17,34.2,36,2028,523,2751,496,3.015,149300,NEAR OCEAN
-119.17,34.2,40,1083,319,1843,349,2.3077,106900,NEAR OCEAN
-119.18,34.21,30,1096,231,741,229,3.8625,234700,NEAR OCEAN
-119.18,34.21,29,4039,680,1677,644,4.3897,257600,NEAR OCEAN
-119.19,34.21,28,4194,811,2556,856,4.2227,235400,NEAR OCEAN
-119.19,34.21,27,1887,487,1339,428,2.9185,224500,NEAR OCEAN
-119.19,34.2,36,1293,312,1128,335,2.1542,253900,NEAR OCEAN
-119.19,34.21,34,3413,693,2223,651,3.8239,208200,NEAR OCEAN
-119.18,34.21,46,2062,484,1522,469,3.087,213900,NEAR OCEAN
-119.19,34.2,18,3620,,3171,779,3.3409,220500,NEAR OCEAN
-119.18,34.19,19,2393,,1938,762,1.6953,167400,NEAR OCEAN
-119.18,34.2,21,494,127,489,106,2.6964,170800,NEAR OCEAN
-119.18,34.19,5,384,131,410,149,1.5625,87500,NEAR OCEAN
-119.27,34.17,15,11403,2131,3327,1585,4.3693,423300,NEAR OCEAN
-119.23,34.19,16,5297,810,1489,667,6.4522,500001,NEAR OCEAN
-119.23,34.17,18,6171,1490,2164,1210,3.6875,500001,NEAR OCEAN
-119.23,34.15,18,6213,1188,2679,1000,3.748,380400,NEAR OCEAN
-119.21,34.19,15,3797,692,2216,675,4.7443,229500,NEAR OCEAN
-119.21,34.19,15,5614,989,2754,994,5.035,242900,NEAR OCEAN
-119.22,34.18,17,3332,762,1797,673,4.4292,231200,NEAR OCEAN
-119.2,34.19,19,9503,1769,6370,1718,5.0016,218500,NEAR OCEAN
-119.2,34.18,27,1035,229,782,222,4.2212,185400,NEAR OCEAN
-119.19,34.19,35,2599,552,2726,543,3.2212,180500,NEAR OCEAN
-119.19,34.18,32,3366,677,2857,669,4.6186,181100,NEAR OCEAN
-119.18,34.19,36,4519,1081,4818,1061,2.8561,179100,NEAR OCEAN
-119.18,34.18,31,2636,638,2695,614,3.2196,175800,NEAR OCEAN
-119.17,34.18,38,3221,783,2792,736,2.9118,172400,NEAR OCEAN
-119.17,34.17,34,2749,539,2330,559,4.2137,185600,NEAR OCEAN
-119.17,34.17,32,1567,304,1482,308,3.5867,182100,NEAR OCEAN
-119.17,34.17,42,1411,300,1295,339,2.6667,164900,NEAR OCEAN
-119.17,34.17,25,1596,321,1378,308,4.0074,188000,NEAR OCEAN
-119.17,34.17,21,2361,464,1146,396,3.6597,195100,NEAR OCEAN
-119.19,34.17,31,1872,434,1511,405,3.2314,186800,NEAR OCEAN
-119.19,34.17,35,4276,767,3295,708,4.2583,187300,NEAR OCEAN
-119.18,34.17,32,2388,467,1746,483,3.9331,187600,NEAR OCEAN
-119.18,34.16,30,2053,368,1496,391,3.6546,186200,NEAR OCEAN
